Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Glass,Metal,Paper,Plastic,Airfryer,Grill,Microwave,Oven,Stove,Sex_male,Social Activity_often,Social Activity_sometimes,Energy efficiency_Sometimes,Energy efficiency_Yes
3,2,1,3,2,2,-0.3443868199149282,3,0.9934780629025296,0,1.4949692382756534,-0.7232184725100869,-0.14348900470503298,-1.6338242227851147,3344,0,0,1,1,1,1,1,1,1,True,False,False,True,False
1,1,1,3,0,0,-1.3273523524115471,1,-0.7320561302935686,2,-1.5196894394328635,0.6840403858921679,0.4688396071229878,1.389460374137489,1277,0,0,0,1,1,1,0,0,0,False,True,False,False,False
0,1,1,1,2,1,-0.9812377282930194,4,2.874631682185156,1,-0.01236010057860512,1.3876698150932953,-0.41563505440637555,-0.9467140871208866,5756,0,0,0,1,0,0,0,1,1,True,False,False,False,False
1,0,1,3,0,0,-1.4519536170942173,4,-0.7244737452638307,2,-1.5196894394328635,1.5283957009335207,1.4893872935030223,1.5268824012703344,2548,1,1,0,0,1,1,0,0,0,True,False,True,False,False
3,0,1,1,2,1,-0.6351231041744916,4,0.31395193785648284,1,0.9925261253242339,1.3876698150932953,-0.41563505440637555,1.1146163198717975,4488,1,1,1,1,1,1,1,1,0,True,False,True,True,False
0,1,1,0,0,0,0.417065353145833,4,-0.7176134921416867,0,-1.0172463264814442,1.2469439292530697,1.0811682189510086,-0.3970259785895041,2757,0,1,0,1,1,1,1,1,0,True,False,False,False,False
1,2,1,3,1,0,0.47244369300479744,0,-0.16157192329423095,3,0.9925261253242339,1.5283957009335207,-1.7083287904877527,-1.6338242227851147,1008,1,1,0,0,0,0,1,0,1,False,False,False,True,False
3,1,1,3,2,4,-1.3688861073057705,1,0.579335413897314,2,-1.5196894394328635,1.3876698150932953,-0.07545249227969734,-1.6338242227851147,1192,0,0,0,0,1,1,0,0,1,False,True,False,False,True
3,3,1,2,2,4,1.0816054314534065,3,2.7785881384751407,1,-1.0172463264814442,-0.30104081498941043,-0.9599271538090607,0.2900841570747239,1523,0,1,1,1,0,0,0,1,1,False,False,True,False,False
3,1,2,0,2,1,0.2509303335689396,1,-0.19731745272013881,1,-1.0172463264814442,-1.4268479017112141,0.40080309469765213,0.0152401028090327,2148,0,1,1,1,1,1,0,1,0,False,False,False,False,False
1,3,3,2,0,0,-0.3443868199149282,0,-0.7150860304651074,2,0.9925261253242339,0.8247662717323934,-0.891890641383725,0.0152401028090327,1278,0,0,0,0,0,0,1,0,0,False,False,True,False,True
0,1,2,3,1,0,-0.27516389509122263,3,-0.5125280303849628,2,1.4949692382756534,-1.4268479017112141,1.0811682189510086,0.7023502384732607,1988,0,1,0,0,1,1,0,0,1,False,False,True,False,True
0,3,3,1,1,0,-1.5765548817768873,0,-0.40817996973761556,2,0.4900830123728144,0.6840403858921679,0.5368761195483234,0.7023502384732607,1647,0,0,0,0,0,0,1,0,1,True,False,False,True,False
3,0,3,3,1,0,0.9846933367002186,0,-0.23847897145300243,1,0.9925261253242339,0.5433145000519424,-0.21152551713036863,1.1146163198717975,1759,1,0,0,1,1,1,0,0,0,True,False,True,False,True
0,0,3,1,2,3,-0.17825180033803487,0,-0.45945133517679654,3,-0.01236010057860512,0.6840403858921679,-0.5517080792570468,1.389460374137489,1790,1,1,0,0,1,1,0,1,0,True,True,False,True,False
2,1,1,0,2,4,1.400030885642452,0,-0.5078341729856012,0,0.4900830123728144,0.40258861421171693,-0.6877811041077181,-0.25960395145665854,1393,1,1,0,1,0,0,1,1,0,True,False,True,False,True
1,2,1,3,1,0,0.015572389168340712,0,-0.12293786623794668,1,0.9925261253242339,-0.5824925866698614,1.557423805928358,0.2900841570747239,1311,1,1,0,1,0,0,0,0,1,False,False,True,False,True
2,0,1,2,0,0,0.08479531399204628,1,-0.704615117804993,2,0.4900830123728144,0.8247662717323934,0.8770586816750016,-1.496402195652269,2071,1,1,0,1,0,0,1,0,1,True,False,True,False,False
3,1,0,1,2,3,-0.38592057480915154,3,-0.06697264339940405,2,-1.0172463264814442,-0.5824925866698614,0.7409856568243304,-1.221558141386578,2188,0,1,1,1,0,0,0,0,1,False,False,True,False,True
3,3,2,3,1,0,-0.28900848005596375,3,-0.5854633530519667,2,-1.0172463264814442,-1.1453961300307633,1.4893872935030223,-0.12218192432381292,1768,1,1,0,0,1,1,0,0,0,False,False,False,False,True
2,2,2,3,0,0,-0.5797447643155271,1,-0.7280844048018011,0,1.4949692382756534,-0.5824925866698614,1.557423805928358,-1.496402195652269,1278,1,0,1,0,0,0,0,1,0,False,False,False,True,False
2,3,2,3,0,0,0.8462474870528075,1,-0.7002823263594283,3,-0.5148032135300246,-0.019589043308959476,0.809022169249666,0.0152401028090327,1366,1,1,1,1,0,0,0,1,1,True,False,True,False,True
2,3,0,0,0,0,1.5384767352898632,3,-0.705337249712587,3,-0.5148032135300246,1.1062180434128444,-0.4836715668317112,-0.5344480057223497,2516,1,0,1,0,1,1,1,0,0,True,True,False,False,False
2,0,1,0,2,1,-0.9120148034693139,3,1.472251517637417,1,0.9925261253242339,-1.1453961300307633,1.2852777562270155,-1.221558141386578,4717,0,0,0,1,1,1,0,0,1,False,False,True,True,False
3,1,0,2,1,0,-0.3443868199149282,1,-0.697754864682849,3,-0.5148032135300246,1.3876698150932953,-0.21152551713036863,0.1526621299418783,1505,1,1,1,0,0,0,1,0,0,False,True,False,True,False
2,3,1,0,2,4,-1.4934873719884405,0,-0.49158620506473394,3,-1.0172463264814442,1.2469439292530697,0.4688396071229878,1.2520383470046432,2026,1,0,0,0,1,1,1,0,0,True,True,False,True,False
2,1,2,0,0,0,0.8324029020880663,1,-0.7042540518511959,2,-1.0172463264814442,0.8247662717323934,-1.2320732035104032,0.2900841570747239,1652,0,1,0,0,0,0,1,1,0,True,False,False,False,True
1,2,2,0,2,3,-1.2719740125525827,4,1.4025657885545864,3,0.9925261253242339,-1.5675737875514397,1.557423805928358,0.977194292738952,4374,0,1,0,1,0,0,1,0,0,False,False,True,True,False
0,1,1,1,2,2,0.0017278042035995989,1,0.38255446907792223,0,-0.5148032135300246,-0.16031492914918494,0.6049126319736591,1.66430442840318,2175,0,1,1,1,1,1,1,1,0,True,False,True,False,False
0,2,2,3,1,0,1.3446525457834875,1,-0.3153860196117739,2,-1.5196894394328635,-1.5675737875514397,0.1966935574216452,0.2900841570747239,1210,0,0,0,1,0,0,0,0,0,False,True,False,True,False
2,2,1,1,2,3,0.9846933367002186,4,1.6090955141264984,0,0.9925261253242339,1.3876698150932953,1.0131317065256729,-1.6338242227851147,4859,0,1,1,0,1,1,0,1,1,True,False,True,False,True
2,1,3,2,0,0,0.790869147193843,3,-0.7017265901746166,0,0.4900830123728144,-1.708299673391665,-0.6197445916823825,-0.12218192432381292,1722,1,1,1,0,0,0,0,1,0,True,False,False,True,False
2,0,0,2,0,0,-1.5073319569531818,3,-0.7002823263594283,2,0.4900830123728144,-1.1453961300307633,0.3327665822723165,0.8397722656061064,2309,1,0,1,0,1,1,1,0,1,True,False,False,False,False
2,2,2,2,0,0,0.666267882511173,0,-0.705337249712587,3,1.4949692382756534,-1.708299673391665,-1.096000178659732,1.389460374137489,1993,1,0,1,0,0,0,1,1,0,True,False,True,True,False
2,3,1,1,1,0,-0.5659001793507861,0,-0.30672043672064475,3,-1.5196894394328635,0.121136842531266,0.26473006984698083,0.8397722656061064,1308,0,0,0,1,0,0,0,0,0,False,True,False,True,False
2,3,3,2,2,5,0.6247341276169497,4,1.9329716746824517,1,0.9925261253242339,1.1062180434128444,0.8770586816750016,-0.25960395145665854,3887,1,1,1,0,1,1,1,0,1,False,True,False,False,False
0,1,1,0,0,0,-0.1090288755143293,1,-0.7233905474024395,3,1.4949692382756534,-0.30104081498941043,-1.3681462283610746,-0.12218192432381292,2040,0,0,1,1,0,0,0,1,0,True,False,True,False,False
2,1,0,2,0,0,-1.2304402576583595,3,-0.7280844048018011,3,0.4900830123728144,0.26186272837149144,-0.4836715668317112,-0.3970259785895041,1760,1,1,1,1,0,0,1,0,1,False,False,True,False,True
3,0,3,0,1,0,0.8600920720175486,0,-0.32513480036429426,3,1.4949692382756534,1.1062180434128444,1.4893872935030223,-0.12218192432381292,3250,1,0,1,1,0,0,1,0,1,True,False,True,True,False
1,0,0,1,2,3,-0.7181906139629383,4,-0.01028528865326733,2,-1.0172463264814442,0.26186272837149144,0.4688396071229878,-1.6338242227851147,2533,0,1,0,0,0,0,0,0,0,False,False,False,True,False
2,0,1,3,1,0,0.3063086734279041,4,-0.6688695883790851,0,1.4949692382756534,0.5433145000519424,-1.3001097159357389,-1.3589801685194234,2199,0,0,1,1,0,0,1,0,0,True,False,False,False,True
1,3,3,1,0,0,0.0017278042035995989,4,-0.7295286686169894,3,-0.01236010057860512,0.9654921575726189,-0.891890641383725,1.2520383470046432,2335,1,1,0,0,0,0,1,0,0,False,False,True,False,False
1,1,1,3,0,0,-0.4551434996328571,0,-0.7288065367093952,3,0.9925261253242339,-1.4268479017112141,0.6049126319736591,0.977194292738952,1921,1,0,0,0,1,1,1,0,1,True,False,True,True,False
2,0,3,2,1,0,1.1923621111713354,1,-0.32007987701113555,0,-0.5148032135300246,0.9654921575726189,-1.7083287904877527,0.5649282113404152,1615,1,1,0,0,1,1,1,1,0,True,True,False,False,False
3,0,1,0,1,0,0.2370857486041985,1,-0.4533132139622467,0,-1.5196894394328635,-0.44176670082963587,-0.5517080792570468,0.7023502384732607,1710,0,0,0,0,0,0,1,0,0,False,False,False,False,False
1,1,3,3,1,0,0.15401823881575183,0,-0.5666879234545201,3,-1.5196894394328635,0.26186272837149144,-1.5722557656370815,-0.3970259785895041,611,0,1,0,1,0,0,0,0,1,True,False,False,False,False
2,2,1,2,0,0,0.8462474870528075,3,-0.6984769965904432,0,0.4900830123728144,0.8247662717323934,-1.7083287904877527,-0.809292059988041,1368,1,1,0,0,0,0,0,1,1,False,False,True,True,False
0,2,1,3,2,2,1.0816054314534065,0,2.6587142418145207,1,-0.5148032135300246,0.121136842531266,-1.7083287904877527,-0.9467140871208866,2867,1,1,1,0,0,0,1,1,0,True,False,True,False,False
3,0,2,1,1,0,-0.8289472936808672,0,-0.12402106409933783,0,1.4949692382756534,1.2469439292530697,-1.43618274078641,1.1146163198717975,1341,0,1,0,1,1,1,1,0,0,False,False,True,False,False
0,3,2,3,2,3,-1.1058389929756893,1,0.21646413033127956,1,-0.5148032135300246,-0.5824925866698614,0.9450951941003373,-0.9467140871208866,1887,1,1,0,1,0,0,1,1,1,True,True,False,True,False
0,0,2,1,2,1,-1.548865711847405,4,-0.646122433289871,0,-1.0172463264814442,0.6840403858921679,1.4213507810776866,-0.12218192432381292,2542,1,1,1,0,1,1,1,1,0,True,False,False,False,True
1,1,0,0,2,1,-0.2059409702675171,0,-0.19912278248912407,0,-1.5196894394328635,-1.2861220158709887,0.06062053257097393,-0.809292059988041,1488,0,0,1,0,0,0,0,0,1,False,False,False,True,False
0,1,3,0,2,4,-1.0919944080109483,0,-0.12149360242275849,2,-1.0172463264814442,-1.0046702441905377,0.12865704499630956,-1.221558141386578,1172,1,1,0,1,1,1,0,0,1,True,False,True,True,False
0,0,1,2,1,0,-0.3582314048796693,0,-0.22836912474668505,1,0.4900830123728144,0.6840403858921679,1.6934968307790292,-0.809292059988041,1645,1,0,1,1,0,0,1,0,1,True,False,True,True,False
3,3,2,0,1,0,-1.5765548817768873,3,-0.012812750329846674,3,-0.5148032135300246,-1.4268479017112141,-0.891890641383725,-0.9467140871208866,2085,0,1,0,1,1,1,1,1,0,False,False,True,True,False
3,2,2,3,1,0,-0.08133970558484707,1,-0.360158197882608,0,0.4900830123728144,0.9654921575726189,-1.43618274078641,1.5268824012703344,1516,0,0,0,1,0,0,0,0,1,True,True,False,False,False
0,1,3,2,2,2,0.4447545230753152,3,0.46451644058985236,1,0.9925261253242339,-1.0046702441905377,-1.2320732035104032,0.5649282113404152,2531,0,0,1,0,1,1,1,1,1,False,True,False,True,False
3,2,2,3,0,0,-0.9120148034693139,3,-0.7273622728942071,1,-0.5148032135300246,-0.30104081498941043,-1.096000178659732,0.977194292738952,1439,0,0,1,1,1,1,0,1,1,False,False,False,False,True
0,2,2,0,2,4,1.6630779999725331,0,1.6607279455194766,1,0.4900830123728144,0.9654921575726189,1.1492047313763443,-1.3589801685194234,1741,0,0,0,1,0,0,0,0,1,False,True,False,True,False
1,1,1,1,2,5,-1.6180886366711107,3,-0.6407064439829152,3,0.9925261253242339,1.5283957009335207,1.557423805928358,0.42750618420756953,2725,0,0,1,1,1,1,0,1,0,True,False,True,True,False
3,1,2,2,1,0,-0.8566364636103494,0,-0.20959369514923848,0,0.9925261253242339,1.2469439292530697,1.2172412438016798,1.2520383470046432,1778,0,0,0,1,1,1,1,0,1,False,False,True,False,True
2,2,1,3,0,0,0.4447545230753152,3,-0.7071425794815723,2,-1.0172463264814442,0.5433145000519424,0.5368761195483234,1.389460374137489,1709,1,1,0,1,1,1,1,1,0,False,False,True,False,True
1,2,1,2,0,0,0.37553159825160964,1,-0.6984769965904432,3,0.4900830123728144,-0.019589043308959476,-0.21152551713036863,-0.3970259785895041,1763,0,1,1,1,1,1,1,0,1,True,True,False,True,False
3,3,1,1,0,0,0.6524232975464319,0,-0.6984769965904432,2,0.4900830123728144,1.3876698150932953,0.06062053257097393,-1.0841361142537322,1353,1,1,1,0,1,1,0,1,1,False,False,True,False,True
3,1,0,2,2,1,1.4830983954308987,3,-0.019311937498193557,3,0.9925261253242339,-0.44176670082963587,0.40080309469765213,0.7023502384732607,3601,1,1,0,0,0,0,0,1,1,False,False,True,True,False
3,0,3,2,2,5,-0.13671804544381153,4,0.4684881660816199,0,-0.01236010057860512,-0.44176670082963587,0.12865704499630956,-1.3589801685194234,3774,1,0,1,0,1,1,1,1,1,True,False,True,False,False
1,2,1,2,0,0,-0.9258593884340549,1,-0.7215852176334543,0,0.9925261253242339,-1.4268479017112141,-1.5722557656370815,1.2520383470046432,1021,0,0,0,0,1,1,0,0,1,False,False,False,False,False
0,0,3,0,2,3,1.400030885642452,3,2.659797439675912,2,0.9925261253242339,0.5433145000519424,0.4688396071229878,0.5649282113404152,4306,0,0,0,1,1,1,1,0,0,False,False,True,False,True
0,3,0,1,2,3,-0.4551434996328571,0,-0.6515384225968267,0,0.4900830123728144,1.5283957009335207,-0.27956202955570425,-0.25960395145665854,992,0,0,1,0,1,1,0,0,0,False,False,False,True,False
1,2,3,0,0,0,0.5555112027932441,3,-0.7071425794815723,2,0.9925261253242339,-1.4268479017112141,-0.21152551713036863,-0.6718700328551954,2030,1,0,0,1,1,1,1,1,0,False,False,False,False,True
3,0,0,0,1,0,-0.8427918786456082,3,-0.38976560609396604,0,-1.5196894394328635,1.2469439292530697,1.1492047313763443,-0.6718700328551954,2401,0,1,0,1,0,0,1,0,0,True,False,False,True,False
3,2,0,1,2,2,1.649233415007792,3,0.21935265796165596,3,0.4900830123728144,-1.4268479017112141,-1.1640366910850675,-1.6338242227851147,3080,0,0,0,1,0,0,1,1,1,False,True,False,False,True
2,1,1,1,0,0,-0.7181906139629383,1,-0.7107532390195428,1,-1.0172463264814442,1.3876698150932953,-0.8238541289583894,-1.3589801685194234,1277,1,0,0,0,1,1,1,1,1,False,True,False,False,False
3,3,2,1,2,4,-0.05365053565536485,3,1.406898580000151,2,-0.5148032135300246,0.8247662717323934,0.12865704499630956,0.42750618420756953,1890,0,1,1,1,1,1,1,1,1,False,False,False,True,False
3,1,0,3,1,0,0.915470411876513,3,-0.35618647239084045,3,-0.5148032135300246,-0.16031492914918494,0.1966935574216452,0.0152401028090327,2502,0,1,0,1,1,1,1,1,1,True,True,False,False,False
3,1,2,2,2,1,0.08479531399204628,0,-0.05902919241586897,3,0.4900830123728144,1.6691215867737461,-0.007415979854361704,0.8397722656061064,3292,0,0,0,0,0,0,1,0,0,True,True,False,True,False
3,3,0,1,0,0,-0.9397039733987961,3,-0.7060593816201811,2,1.4949692382756534,-1.1453961300307633,1.0131317065256729,1.2520383470046432,3384,0,0,0,0,0,0,0,1,1,True,True,False,False,False
1,2,0,1,1,0,0.5970449576874675,1,-0.3681016488661431,1,1.4949692382756534,0.5433145000519424,1.6934968307790292,0.1526621299418783,1781,0,0,1,1,0,0,0,0,0,False,False,True,False,True
3,2,2,2,1,0,0.5832003727227263,1,-0.7168913602340926,3,0.9925261253242339,1.2469439292530697,0.26473006984698083,0.7023502384732607,2222,1,1,0,0,1,1,0,0,1,False,False,True,False,False
0,1,1,2,0,0,1.150828356277112,0,-0.7223073495410484,1,0.9925261253242339,0.8247662717323934,0.26473006984698083,1.1146163198717975,1616,1,0,1,1,1,1,1,1,0,True,False,True,False,False
0,1,0,2,1,0,-0.5382110094213038,1,-0.6948663370524726,0,0.9925261253242339,-1.0046702441905377,1.0811682189510086,-1.496402195652269,1545,0,1,0,1,1,1,0,1,1,True,False,True,True,False
3,2,1,1,2,5,-0.08133970558484707,1,2.1716362701423013,2,-0.5148032135300246,-1.708299673391665,-1.5722557656370815,-1.3589801685194234,2334,1,1,0,1,0,0,1,0,1,False,True,False,True,False
1,3,1,1,0,0,0.4447545230753152,1,-0.7067815135277753,2,-0.5148032135300246,0.6840403858921679,-0.6197445916823825,-0.9467140871208866,1273,1,0,0,0,0,0,1,0,0,True,False,False,False,True
3,3,1,0,1,0,-0.28900848005596375,1,-0.029782850158307984,0,-1.0172463264814442,-1.5675737875514397,1.0811682189510086,0.977194292738952,1864,0,0,1,0,0,0,1,1,1,False,False,False,False,True
0,2,1,0,2,4,-0.690501444033456,4,0.18685672211992155,2,1.4949692382756534,-0.30104081498941043,1.2852777562270155,0.42750618420756953,2946,0,0,1,1,0,0,1,1,1,False,True,False,False,True
1,1,3,3,0,0,1.7323009247962387,4,-0.7096700411581517,0,-1.5196894394328635,0.26186272837149144,0.9450951941003373,0.8397722656061064,2069,1,1,0,0,1,1,0,0,1,False,False,False,False,False
1,3,0,0,0,0,0.5278220328637618,0,-0.7295286686169894,2,-0.5148032135300246,-1.4268479017112141,-0.4836715668317112,-0.25960395145665854,1286,1,1,1,0,1,1,1,0,1,True,True,False,True,False
2,3,3,3,1,0,0.2509303335689396,3,-0.2933609964301539,3,-1.5196894394328635,-0.8639443583503124,-0.5517080792570468,1.5268824012703344,1503,1,1,0,0,1,1,1,1,1,False,False,True,False,True
3,0,0,3,2,3,-0.13671804544381153,1,2.08859110076898,3,-0.01236010057860512,-1.2861220158709887,-1.0279636662343963,-1.6338242227851147,3063,1,1,1,1,1,1,1,1,1,False,False,False,False,True
2,3,1,3,0,0,0.5139774478990208,3,-0.7075036454353694,0,0.9925261253242339,1.2469439292530697,1.4893872935030223,0.1526621299418783,1939,1,1,1,0,0,0,0,0,1,True,False,False,True,False
1,3,0,3,1,0,1.0677608464886652,1,-0.6482888290126533,0,1.4949692382756534,0.5433145000519424,-1.43618274078641,-0.5344480057223497,806,1,0,1,0,1,1,1,0,0,False,False,True,False,False
1,1,3,0,2,2,0.9431595818059952,1,1.2444189007914788,1,-1.5196894394328635,1.2469439292530697,-1.0279636662343963,-1.221558141386578,2781,1,0,1,1,1,1,0,1,1,True,True,False,True,False
1,0,1,1,2,1,0.27861950349842185,0,-0.08538700704305356,3,0.4900830123728144,1.6691215867737461,0.809022169249666,-0.3970259785895041,2244,0,1,1,0,1,1,0,1,1,False,False,True,False,True
0,1,3,3,0,0,-1.6042440517063694,3,-0.7291676026631922,0,-0.01236010057860512,-1.4268479017112141,-0.41563505440637555,0.42750618420756953,1165,1,0,1,1,1,1,0,1,1,False,False,False,False,False
0,3,1,0,0,0,-0.30285306502070486,1,-0.7233905474024395,0,-0.5148032135300246,0.5433145000519424,0.9450951941003373,0.1526621299418783,1310,1,1,1,1,0,0,0,0,1,True,False,True,False,False
0,1,0,1,0,0,-0.17825180033803487,0,-0.7082257773429634,2,0.4900830123728144,0.5433145000519424,1.6254603183536935,1.389460374137489,1539,0,0,1,1,1,1,0,0,1,False,False,True,False,False
0,0,1,1,1,0,-0.9258593884340549,3,-0.035198839465263726,0,1.4949692382756534,-0.7232184725100869,0.26473006984698083,1.389460374137489,1635,1,1,1,1,0,0,1,0,1,False,False,True,False,False
0,1,1,3,0,0,-0.316697649985446,1,-0.7309729324321775,3,-0.01236010057860512,-1.4268479017112141,-1.2320732035104032,0.0152401028090327,984,0,1,0,1,0,0,0,1,0,False,False,True,False,True
1,2,0,2,1,0,0.9708487517354775,3,-0.4424812353483352,2,-1.0172463264814442,1.1062180434128444,-1.1640366910850675,0.42750618420756953,1708,1,0,1,0,0,0,1,0,0,True,True,False,True,False
1,1,2,3,0,0,-1.6596223915653339,1,-0.6999212604056313,3,-1.0172463264814442,0.40258861421171693,-0.21152551713036863,0.8397722656061064,908,0,1,1,0,1,1,1,1,1,False,False,False,False,False
0,3,1,0,1,0,0.09863989895678739,1,-0.21645394827138242,0,0.4900830123728144,-0.30104081498941043,-0.41563505440637555,-1.6338242227851147,1228,0,1,0,0,0,0,1,1,0,False,False,True,True,False
1,3,2,3,2,3,1.1785175262065941,1,1.0783285620448362,2,0.9925261253242339,-1.1453961300307633,-0.6197445916823825,-1.0841361142537322,2323,0,0,1,0,0,0,1,0,0,False,False,True,False,False
2,2,3,2,1,0,1.3308079608187464,0,-0.21898140994796178,2,-0.01236010057860512,-1.4268479017112141,0.06062053257097393,0.5649282113404152,1674,1,1,0,1,0,0,0,1,1,True,False,True,True,False
2,1,0,0,0,0,-0.5935893492802683,1,-0.7020876561284136,3,-1.5196894394328635,1.3876698150932953,-0.7558176165330537,0.2900841570747239,1433,1,1,1,1,1,1,0,0,1,True,True,False,False,False
3,1,3,2,1,0,-0.19209638530277598,0,-0.2904724687997775,3,0.4900830123728144,1.6691215867737461,-1.3001097159357389,1.5268824012703344,1774,0,0,0,1,1,1,1,0,0,False,False,False,False,False
0,0,1,3,0,0,-0.48283266956233933,3,-0.70497618375879,3,-0.5148032135300246,-0.16031492914918494,-0.7558176165330537,1.5268824012703344,1774,1,1,0,0,0,0,0,1,1,True,False,True,True,False
3,2,2,2,0,0,-1.3965752772352529,0,-0.6999212604056313,2,0.9925261253242339,-0.7232184725100869,-1.5042192532117458,0.1526621299418783,1226,1,1,0,1,1,1,1,1,0,False,False,True,True,False
3,3,3,1,0,0,-0.17825180033803487,0,-0.720140953818266,0,0.4900830123728144,0.6840403858921679,1.0811682189510086,0.5649282113404152,1336,1,1,0,1,0,0,1,1,0,False,False,True,False,False
2,0,1,2,2,5,-0.5659001793507861,0,2.4828751223153573,2,-1.0172463264814442,0.121136842531266,-1.0279636662343963,-1.0841361142537322,2425,1,0,0,0,0,0,1,1,1,False,False,True,False,True
3,2,1,3,0,0,0.9293149968412542,0,-0.7248348112176277,0,0.4900830123728144,-1.5675737875514397,1.2172412438016798,1.1146163198717975,1497,1,0,0,0,0,0,1,1,1,False,False,True,False,False
0,1,1,3,0,0,-0.49667725452708045,3,-0.7284454707555982,0,0.9925261253242339,0.26186272837149144,-0.3475985419810399,1.389460374137489,1446,1,0,0,1,1,1,0,1,1,False,False,True,False,False
1,0,1,1,1,0,1.4554092255014164,3,-0.6587597416727677,1,-1.0172463264814442,1.1062180434128444,1.0131317065256729,-0.809292059988041,2054,1,1,1,1,1,1,0,0,1,True,False,False,False,False
